pct_mouse_click	pct_scroll_move	pct_doubleclick	pct_input	screen_width	session_start	page_activity_duration	ack	pct_click	pct_mouse_move	browser_name	pct_scrandom	pct_scroll_move_duration	mouse_move_total_rel_distance	product_ean	screen_height	pct_rage_click	pct_wild_mouse	session_duration	wild_mouse_duration	session_id	pct_click_product_info	scroll_move_total_rel_distance	total_load_time	user_id
14.35556	56.99213	16.51096	0.06457	800	2022-02-08 17:12:38	14.87386	1.00000	11.45908	15.56159	safari	58.93391	15.82587	13.58278	4976049987991	1024	46.05159	56.46644	168.40327	12.07413	327331	58.16788	12.63143	6.24359	1241
12.54676	72.96287	14.40690	47.83217	1920	2020-06-02 15:45:00	13.22802	1.00000	10.15717	11.39148	safari	55.53316	9.14757	14.25971	2975409004219	800	33.00637	73.58713	127.54140	18.68787	169929	36.87686	12.58137	5.25873	1700
16.33815	59.44400	11.06466	0.03027	1366	2021-11-21 09:39:48	10.46185	0.00000	10.64916	17.52386	edge	59.28588	19.27754	14.35826	2700963010693	1024	35.06220	15.29986	190.03900	11.32167	1380824	37.51813	14.71106	0.80241	1391
17.70116	100.00000	13.91824	0.02679	1024	2019-07-28 21:45:14	16.75991	1.00000	13.90736	15.47774	opera	40.06080	14.22587	14.00957	9923721893878	800	21.70982	49.03036	123.30578	11.20036	1038377	52.55854	13.51655	3.65934	1892
14.12211	50.42018	13.67051	0.00035	1366	2021-11-19 08:34:40	15.09708	1.00000	8.60635	16.07486	edge	48.99821	25.57998	11.66607	8983291891675	768	41.23714	38.42792	196.51328	7.28491	47287	47.73664	10.64306	4.73109	767
14.37360	58.46279	11.91514	0.02965	1920	2021-07-21 14:42:54	12.45792	0.00000	10.23836	15.21246	chrome	53.17784	19.51160	14.12614	6531827359995	768	24.67627	51.94752	174.68490	11.29636	991935	57.26244	11.92039	2.14584	2408
15.67815	64.18310	14.58521	0.13830	1366	2021-06-17 06:11:45	15.96114	1.00000	12.96195	15.10005	chrome	50.66176	14.08588	12.77792	9608725960411	768	63.71258	58.49123	98.88063	12.84128	697515	52.11827	14.66612	2.32779	1092
14.76299	49.26300	15.35351	0.02433	800	2019-01-04 04:07:46	12.48082	0.00000	12.01928	15.82840	opera	65.44771	15.98276	13.51083	9107271145063	600	43.70355	44.04838	200.58798	11.10882	1124475	41.68114	13.54368	0.95924	425
16.64522	57.05626	10.17861	0.04813	1920	2020-12-18 05:50:21	10.96633	0.00000	11.62694	15.30838	chrome	37.37515	16.55554	14.24055	5574927717686	higher	68.12498	46.87319	125.12136	11.78635	290960	46.65793		0.76873	1903
15.57568	60.58428	16.81493	0.00139	1024	2023-03-03 14:44:03	14.03504	0.00000	9.77575	18.37763	chrome	53.60230	22.00770	15.44473	8459476422458	higher	47.46810	27.21471	164.77387	8.03231	340824	45.84265	13.64989	1.99271	1166
9.61851	49.42649	13.55222	5.68077	800	2019-09-27 06:12:52	14.92431	1.00000	16.76605	10.87212	mobile	44.01271	9.25894	12.38106	9477103632741	800	46.35402	70.95217	169.47180	16.55717	253718	46.39130	12.70754	3.11786	568
10.69521	20.84792	15.58260	0.32525	lower	2020-11-14 06:36:27	15.15839	1.00000	18.74764	10.97518	edge	40.05640	8.13384	14.08326	7463608523945	600	29.25779	45.92195	108.90903	13.69681	861992	32.74613	14.18414	0.84107	948
13.98802	47.66641	13.44745	0.04447	800	2020-03-06 07:25:26	11.22847	0.00000	13.58083	15.78884	chrome	41.64980	15.63272	13.35625	5242238593540	1080	65.67769	46.54896	276.43859	11.70170	1393457	82.98600	12.87513	1.51849	1817
15.05618	31.30776	16.54003	0.04487	1920	2021-05-14 04:18:24	11.74009	0.00000	11.84281	17.42695	safari	54.00787	15.59504	16.11033	6371404765692	lower	63.17075	54.28138	82.44343	11.71186	337764	32.73549	15.07847	1.53487	646
16.29996	59.65537	14.27819	0.06417	lower	2023-08-30 23:29:35	15.70581	1.00000	13.75907	15.38304	edge	39.27400	13.98302	13.41828	3529014318620	800	30.23834	57.96822	66.52244	12.06989	389811	79.74015	14.51473	0.44491	2453
12.90713	34.47307	13.50090	0.02010	1280	2019-02-18 14:17:08	10.15515	0.00000	14.24157	14.18652	chrome	45.25058	14.84511	14.78797	8685704267700	1080	27.58790	37.36009	194.00427	10.91009	527444	43.11232	12.60081	4.30189	371
14.71456	34.75359	14.63332	0.00728	1280	2020-11-26 11:55:54	14.19635	1.00000	9.30114	14.09159	firefox	41.59818	19.07718	14.24963	0841414179179	higher	28.44219	57.57443	32.61446	9.88117	254509	37.20045	14.85388	1.59993	1205
15.32277	49.79330	14.51774	0.02366	1024	2022-07-15 12:08:57	15.56038	1.00000	11.36032	14.43475	chrome	38.32250	16.68621	14.10345	9242210374705	lower	32.54774	55.12882	150.29183	11.06416	210756	35.07208	13.21702	1.08129	290
11.62792	77.69796	15.34094	0.32920	1280	2018-09-30 22:41:13	16.43188	1.00000	15.67808	11.77680	edge	58.69657	11.26103	14.75601	8605884476174	800	50.76530	46.29980	84.95687	13.70790	1461385	57.67428	13.13220	6.95098	741
13.12669	72.50145	16.80390	0.16988	1024	2019-02-13 06:08:47	15.53354	1.00000	18.99184	10.14604	edge	46.94194	4.87678	15.11613	1583215778579	600	46.31724	48.91592	160.67150	13.04667	33916	53.91087	14.92383	1.61115	1908
14.84340	49.43859	12.99030	0.06223	1280	2019-11-24 21:45:23	11.82728	0.00000	10.39939	14.15509	edge	42.85677	16.22322	11.65310	1798802888078	800	32.56649	33.92990	178.80246	12.03965	141523	29.44879	13.37621	5.18134	943
11.88436	70.07510	14.70343	0.39198	higher	2022-02-17 05:28:05	15.91648	1.00000	11.90686	11.99876	mobile	54.30989	14.40395	13.99310	0498007741598	1080	72.06090	41.51622	68.18068	13.88283	98925	36.60829	13.30564	1.91293	800
13.37541	70.12974	16.97299	0.00321	1024	2023-05-19 12:59:20	12.46321	1.00000	11.05025	18.51262	chrome	43.87449	21.33165	13.35949	8853507191595	800	45.57194	75.49468	83.41302	9.02979	504094	57.11856	11.71187	2.79854	246
13.71015	58.11165	13.80057	0.21187	lower	2023-06-21 01:29:02	16.05824	1.00000	13.49879	16.05121	chrome	30.82299	16.49700	13.20769	8293706677948	1080	33.09300	45.92411	197.62342	13.26830	1034117	25.72789	14.63906	2.36031	530
13.87959	59.17870	14.55903	0.23068	1280	2022-08-28 04:04:26	15.56758	1.00000	12.96144	15.90308	edge	38.05448	15.81339	13.34664	2557963783283	800	37.89418	49.74720	195.40744	13.35208	8357	39.46917	14.07225	3.99649	1480
13.96576	34.25646	13.49415	0.04618	1024	2023-05-23 05:51:49	9.65816	0.00000	10.12132	13.57267	edge	66.11168	15.70252	12.92056	8780435502004	800	25.32389	47.51835	146.26117	11.74219	837875	50.88632	13.46346	1.92887	834
18.27475	44.95057	16.06413	0.00368	1366	2020-09-17 19:22:29	14.75451	0.00000	9.92183	16.72772	safari	66.44498	17.64329	13.09727	2109755019287	1080	32.15358	31.24565	167.64965	9.21259	630326	54.25921	12.09400	4.49295	1183
10.03267	46.27144	14.57101	1.77158	1280	2022-01-06 12:50:16	15.43715	1.00000	18.80655	11.31954	chrome	63.73012	8.22471	14.87823	0889001957885	768	32.23329	33.20088	258.27877	15.39204	897525	50.28836	13.42460	9.18913	97
14.71559	69.40949	15.45458	0.00728	1920	2022-12-11 17:10:03	12.89989	0.00000	10.76094	17.79046	edge	55.43718	20.18686	13.06255	8686915838918	800	33.59554	63.14794	103.92682	9.84856	139199	42.89861	13.47464	0.87707	2020
16.62077	48.19716	11.93528	0.00452	800	2023-05-23 02:19:03	15.75139	1.00000	10.19509	13.29758	chrome	33.71995	18.93762	15.17241	0934194997030	1024	23.77943	44.12313	159.97309	9.41700	458850	48.09106	13.82954	3.67195	1072
9.94975	57.45416	13.59418	1.13967	lower	2020-01-27 17:07:05	15.11656	1.00000	15.64458	12.41608	chrome	42.81319	12.89973	13.20373	5549287642350	768	44.10889	34.61995	217.81687	14.95077	1274711	44.80681	12.89151	5.49678	1382
14.12223	52.14676	16.95028	0.01085	1366	2018-12-25 19:24:10	13.92809	0.00000	9.53254	16.05148	safari	55.48099	19.06949	13.79232	0032905297933	1024	36.92262	58.13591	182.32824	10.28155	421421	56.28306	12.72895	2.42714	224
13.73846	67.39077	14.77644	0.00576	1024	2023-05-16 00:01:15	14.41824	1.00000	9.80444	15.19836	edge	40.84750	20.78965	12.55583	4573613061882	1024	35.97536	36.25835	218.95545	9.64104	821426	68.93565	14.51915	0.96816	1957
14.23239	58.06795	14.15227	0.05256	1024	2022-01-13 11:25:34	11.62724	0.00000	9.91386	16.60041	firefox	45.02468	18.67160	12.93518	3263827685004	600	59.88730	28.38888	64.43010	11.87495	195198	44.45420	13.30383	0.45560	1853
15.46899	46.82058	11.26350	0.11010	higher	2019-11-09 07:05:12	11.41570	0.00000	11.44891	14.68669	other	45.32892	15.80759	13.89455	8770784227741	600	22.82577	65.97575	224.43810	12.61213	1115673	51.32844	13.30679	11.45368	1486
14.38746	46.62718	13.44973	0.07915	1920	2021-08-13 01:59:47	13.78024	0.00000	9.41097	14.21632	mobile	48.64886	17.77568	14.23458	6771130531644	lower	54.80680	36.07353	-6.54442	12.27859	817187	47.80339	13.56990	3.53458	1328
14.02289	47.18871	13.28484	0.05327	higher	2019-06-17 17:10:14	12.81724	0.00000	9.67019	14.96837	edge	35.35500	18.66886	14.74920	3218787948119	1024	25.97051	40.51671	204.67435	11.88887	201022	41.14067	12.98958	3.92860	615
12.73183	74.25092	15.71428	0.12576	lower	2021-02-12 07:10:17	15.46221	1.00000	14.33274	17.76554	opera	38.48315	17.14921	13.31429	7797787663506	800	31.29103	35.64029	111.96376	12.74642	1252286	76.84136	12.59641	0.99469	731
12.46274	65.62544	12.89982	0.02109	800	2021-09-08 02:38:00	13.58066	0.00000	11.43119	13.46209	other	62.51739	18.72428	12.72302	2953972674084	1024	15.72363	56.70953	80.03762	10.96424	16341	33.74595	14.74490	1.23517	1739
14.63316	31.16666	16.50882	0.10384	lower	2019-04-05 04:07:20	18.27560	1.00000	13.18986	11.64368	safari	70.39150	11.52083	12.92291	8703352231284	600	20.99364	58.78695	214.01054	12.55432	206612	50.79571	12.39625	3.42929	1561
18.19059	49.24145	11.73260	0.00469	lower	2019-12-18 07:23:46	16.57165	1.00000	11.08172	13.14071	chrome	47.41984	17.04526	15.32623	1815852078331	1024	40.77652	51.95173	194.07388	9.51976	863088	40.27143	12.72989	3.78423	1921
15.69282	61.90383	14.68624	0.03462	1920	2022-03-13 14:32:22	15.60505	1.00000	12.53351	16.01029	chrome	37.74429	16.38060	14.17897	4830342525826	1080	64.93266	47.33433	118.63524	11.44374	1279663	30.07248	13.47005	4.56360	1847
18.69668	56.15878	9.22074	0.24154	1920	2021-05-26 18:17:59	9.90134	0.00000	11.22162	14.98987	safari	45.49773	13.43576	12.36352	5061748860252	lower	52.76937	48.77654	220.10454	13.39749	1464686	35.07181	13.04512	2.92698	2136
14.75841	44.66549	14.54593	0.00761	800	2021-05-13 03:04:38	15.08798	1.00000	10.40539	15.35063	chrome	59.70176	19.69548	14.21693	4337918455223	1080	29.00556	42.53823	114.33621	9.92579	864113	36.79427	14.73972	6.32542	2156
16.75083	73.78757	12.70156	0.08819	1280	2019-10-03 23:27:45	8.63825	0.00000	13.27497	15.82619	edge	47.87852	12.20011	11.57668	6183535194841	768	58.40419	62.93757	137.87085	12.39010	1235940	73.35982	12.49176	0.92491	2253
12.94041	49.72388	16.24867	0.39803	800	2021-08-05 20:47:55	15.91101	1.00000	17.25926	11.13938	opera	46.27312	7.13131	12.52382	9309313533573	768	44.99577	60.79851	154.06222	13.89841	767773	31.65100	13.46958	16.78314	1730
13.59811	68.58309	14.23650	2.13351	1366	2023-06-05 10:21:28	8.90825	1.00000	14.42333	12.00365	opera	26.19616	6.52205	13.99103	4499070402405	600	28.07270	45.84663	122.49425	15.57800	588076	89.62915	13.03754	1.78629	2116
14.78949	55.21866	15.12227	0.96750	1024	2023-04-18 04:58:37	9.46018	0.00000	13.05310	14.77546	opera	43.42283	9.49198	11.35065	7265564414639	1024	68.60528	50.21295	6.28426	14.78732	514169	74.85157	14.19261	3.16550	2380
12.10290	50.25742	16.37152	1.44388	1280	2021-10-14 06:24:01	15.15946	1.00000	14.22594	12.67200	edge	49.58947	10.15254	13.57609	2039293625780	800	55.32824	69.43001	161.34742	15.18752	1387637	43.95153	14.59849	1.41623	1972
9.96618	51.99715	13.91741	1.05653	higher	2020-02-04 17:58:21	15.06121	1.00000	17.20677	10.23912	edge	41.35239	9.40454	15.50010	4605565964277	1080	44.45461	41.11695	17.45597	14.87490	807351	35.90073	13.35972	5.82255	766
15.01645	42.86305	16.00602	0.04196	1280	2023-07-30 19:48:34	11.47612	0.00000	11.33580	17.28366	chrome	37.56387	16.24520	13.77186	8624226164135	800	44.13634	54.54814	197.90850	11.65056	186720	44.63964	14.29987	5.04563	1222
16.86407	61.80115	15.72630	0.00179	1366	2022-07-25 12:48:29	14.48520	0.00000	9.27776	16.41929	chrome	54.56038	20.37693	14.09117	2309540974511	1024	32.94443	36.04439	270.95268	8.07532	957396	70.04839	14.00895	0.91739	633
13.05854	69.21481	14.90327	0.00704	1024	2020-10-15 15:54:29	14.18625	1.00000	9.40380	16.17013	other	32.12244	22.27434	14.94738	9243039384708	lower	62.02766	27.40174	128.55295	9.81486	133818	28.40560	12.59230	1.76754	1932
10.63794	68.73824	14.07550	1.37428	higher	2022-03-05 13:14:16	15.91045	1.00000	16.48852	10.53224	chrome	54.80106	9.65605	13.31165	4176695544788	1024	42.47536	58.72618	72.28499	15.13773	641990	30.02548	12.37131	4.47781	884
15.52539	47.29987	13.57716	0.09814	1920	2019-06-02 06:33:11	12.38651	0.00000	12.07133	16.60948	edge	30.97265	15.88205	13.52974	6913010909338	768	49.79777	55.25767	197.24281	12.49836	320482	38.40920	11.69195	4.88237	1226
19.28122	58.35161	14.06874	0.17009	1024	2020-05-20 13:27:49	13.59151	0.00000	12.06154	12.74232	chrome	42.34670	8.56001	14.00603	8409105194591	lower	60.67614	50.40542	68.33623	13.04620	487709	50.10568	12.44856	1.15168	2371
13.88878	53.46033	14.90016	0.03860	1920	2023-01-19 03:31:58	10.81647	0.00000	11.50478	15.03483	edge	60.88571	15.64398	11.02673	9533640053811	1080	43.37851	41.61912	162.85100	11.56072	900249	71.26725	12.23177	4.56971	1552
13.47946	52.84471	13.35708	0.01796	1280	2021-08-18 07:48:15	15.32747	1.00000	9.58563	15.20895	edge	33.87001	21.52468	13.80008	2028570656647	higher	38.87696	53.19476	230.63312	10.78627	1205355	46.80360	10.69094	4.57351	1435
13.44858	54.30816	13.91553	0.01135	lower	2022-03-01 09:16:57	15.69261	1.00000	12.46054	17.37723	firefox	80.71570	21.36040	13.83336	2628441223871	1024	41.11657	65.58814	247.99282	10.35871	1395195	44.12085	13.77977	6.54659	2195
14.25171	41.25955	16.83524	6.61848	higher	2019-04-01 14:23:41	13.69475	0.00000	15.63533	9.94256	mobile	57.68982	2.11592	11.41026	6480796201685	1080	28.38163	37.86974	193.28042	16.71000	631857	48.98592	13.78918	5.92918	2201
14.66304	57.23582	12.01916	0.04467	lower	2018-12-07 09:40:49	11.08208	0.00000	10.51152	15.11266	chrome	48.36465	17.88197	13.27766	7545179844473	higher	26.73027	71.28997	248.41670	11.70439	1020813	28.39623	13.75371	2.04085	2070
13.62303	38.96291	11.71399	0.00820	1280	2019-01-15 15:22:18	12.81470	0.00000	8.36324	15.47408	safari	47.99309	23.51610	14.26869	9642523018110	800	32.81361	67.60943	252.80437	9.99259	1490874	48.93023	13.78419	1.84482	1077
16.92387	43.17278	12.33296	0.58716	1366	2022-02-10 22:37:13	11.16592	0.00000	10.68528	17.18217	other	53.30294	14.95017	12.10747	6809897409972	768	43.07887	39.46504	152.48987	14.28775	864094	63.53079	14.28737	3.90936	1225
9.68425	44.28533	14.72466	3.45367	1920	2019-07-12 07:17:25	14.37105	1.00000	15.62348	13.07747	firefox	45.96510	11.57549	12.30825	3188045310715	lower	49.76938	59.65169	142.69689	16.05940	270314	61.51561	11.06231	2.82809	1546
11.12668	41.59754	15.28497	0.33161	800	2021-11-19 07:02:29	14.73333	1.00000	18.29136	9.10257	chrome	52.16751	6.40216	14.46896	2713990239616	600	26.06031	32.60518	127.93137	13.71560	402339	56.95385	13.33354	0.70979	2263
17.71293	61.86458	11.29873	0.00156	1024	2020-05-28 09:44:30	16.76736	1.00000	11.83710	14.46656	opera	33.42809	19.71420	13.46547	2773543482982	1080	26.94743	60.43930	125.44781	8.22879	646877	45.59563	13.70738	6.54664	634
15.25588	60.87463	13.41596	0.03165	1280	2020-11-03 07:54:09	14.98756	1.00000	10.03257	14.16231	chrome	39.30642	17.84064	14.69637	0052742371238	higher	63.30606	43.36998	92.68892	11.37015	113486	45.54063	14.52435	1.64652	1137
15.29297	69.30045	13.76919	0.06390	1366	2022-06-02 01:08:12	15.88954	1.00000	12.60376	15.61962	edge	48.02232	16.50726	14.66314	9244264856619	1080	68.10998	31.75261	230.41705	12.06606	926307	42.82821	14.45469	13.13227	315
11.30906	57.24396	14.55147	13.04264	1024	2022-03-18 08:19:32	14.64187	1.00000	11.96572	14.32738	edge	49.60561	13.23749	11.76716	1288234806479	1080	37.04092	29.00385	164.82451	17.38838	1119514	56.15085	12.35097	13.45794	1032
16.03506	59.57948	14.03470	0.06177	1024	2023-02-02 16:58:29	15.58730	1.00000	11.18544	14.46786	firefox	73.48434	15.64437	13.24933	6720513137805	1024	49.37989	62.47463	107.05748	12.03797	149429	63.36804	14.16261	4.02812	287
12.23484	42.13089	13.63888	0.00708	1024	2020-03-05 13:18:26	12.72199	0.00000	10.78408	15.44122	firefox	37.20056	21.47519	14.92549	4037944521205	1024	52.49987	53.68103	113.82554	9.83582	796456	44.85202	13.46204	2.04715	1064
14.38109	25.60731	14.94946	0.01507	1024	2019-10-19 08:35:36	15.34368	1.00000	12.36999	16.66366	edge	36.34599	18.79722	14.09718	2353701461709	768	61.31078	55.28015	117.36956	10.61312	13615	51.68737	14.61808	3.98948	2488
16.38531	41.76504	11.57996	0.01085	1920	2022-10-27 05:32:23	11.96738	0.00000	10.37308	17.55170	firefox	40.99839	20.76235	13.40449	2662613539131	1024	68.52068	49.22830	300.89729	10.27324	804128	57.61496	12.75896	2.65729	2248
15.52180	52.60690	12.73913	0.03155	1280	2019-05-24 09:37:15	10.89998	0.00000	10.49512	16.18758	mobile	50.70124	17.85268	12.84935	2905630645356	800	61.14342	63.64841	247.87810	11.35655	112191	58.53175	12.50002	8.53679	781
15.32873	72.10539	11.25520	0.19122	800	2019-08-27 17:12:18	12.26810	0.00000	10.96625	13.54884	chrome	25.35804	15.11782	12.79304	4519850266154	600	67.88897	39.77492	225.47263	13.16480	802175	40.78803	14.53807	4.00303	452
13.20445	53.58443	15.85339	0.93936	1920	2019-03-09 12:49:49	14.87676	1.00000	13.37882	12.47054	edge	44.81414	10.33265	13.21210	7206683420767	lower	38.93723	50.62672	169.37628	14.75737	973270	33.89834	15.04906	7.23651	1818
17.30894	28.15277	13.39706	0.07175	1920	2021-01-22 01:33:41	16.10223	1.00000	12.73364	13.68380	chrome	74.72451	13.03653	12.01706	2774743395898	800	61.79336	35.30961	115.41747	12.18433	77822	33.21915	14.57771	7.32316	1699
13.98413	61.06773	11.99075	0.04664	1280	2020-12-18 06:27:51	13.95724	0.00000	10.96089	15.29409	edge	37.91870	19.49292	14.36936	8169422042325	600	61.01481	50.90393	221.44646	11.75217	1198961	41.90230	12.77065	0.89618	1065
13.06124	51.86322	16.11223	0.05933	1280	2019-02-01 08:48:08	9.87422	0.00000	11.84403	16.40415	edge	74.55772	15.69222	13.35088	6337498851215	600	66.27679	40.24229	110.05051	11.99154	618639	31.61820	11.26220	4.02603	1519
15.41962	47.95641	14.56802	0.11347	1024	2019-05-02 03:13:53	10.80910	0.00000	12.96019	15.37175	chrome	42.71232	12.57882	14.03440	6872908390064	768	39.78687	41.82016	210.04724	12.64296	591151	52.72659	14.17893	10.95935	98
12.96824	63.55615	13.86302	0.10310	1280	2019-03-15 02:44:54	15.83710	0.00000	9.82224	14.72598	firefox	37.67230	19.50999	13.62081	2749847862393	800	22.46060	68.11554	278.33700	12.54858	282755	64.24674	13.62036	2.09498	449
16.60115	45.36999	13.11296	0.09858	1024	2022-03-20 13:47:47	12.27270	0.00000	11.79284	16.09579	chrome	56.70027	14.94554	13.74285	8297232442087	800	72.13269	32.69110	71.55278	12.50381	463897	60.97595	12.61193	2.80155	1398
17.67269	66.88505	12.73562	0.01388	lower	2019-05-30 17:18:36	15.84935	1.00000	10.05299	12.57064	other	50.22567	15.83601	12.71781	7071349229639	1024	48.71113	37.75180	152.02836	10.52676	216665	56.31290	14.16292	1.61740	1541
12.29030	52.28200	15.67623	1.80887	1920	2023-07-08 16:00:28	14.37139	0.00000	16.63302	11.66077	edge	59.82547	7.01991	11.77482	6920585109650	1080	17.67430	34.16849	157.57812	15.41273	1173570	60.00382	12.22690	4.44315	1707
17.58718	45.83993	13.50935	0.20196	1280	2022-07-05 08:54:03	11.77091	0.00000	10.67307	15.95796	edge	28.34992	13.66286	15.57789	4071084824208	1080	45.66160	52.86127	147.06016	13.22051	262524	22.14859	13.14968	1.47728	1111
10.31822	63.26400	14.13206	3.50972	1024	2022-09-30 16:01:57	14.51843	1.00000	16.05097	11.53631	firefox	38.95967	9.70063	13.45782	2984219643082	1024	44.40610	38.41064	164.10622	16.07552	585225	34.63078	14.10981	5.62333	1873
14.00500	41.83375	14.92177	0.17796	1366	2021-03-03 08:13:27	15.44666	1.00000	12.08001	15.71706	firefox	68.13969	16.18594	15.52948	5601523565745	800	39.49667	48.90151	189.83423	13.09485	1069269	40.52942	14.72383	1.47820	573
11.31561	58.23435	15.08819	7.87090	1920	2020-05-26 11:11:52		1.00000	15.04490	10.99695	chrome	41.26941	7.00456	13.61315	4979018912833	lower	52.30504	53.94835	234.73973	16.88334	1217160	34.08021	13.22935	4.58834	751
8.74848	66.04911	15.03372	0.01351	1920	2022-10-27 13:10:08	15.66823	0.00000	10.84377	13.27451	edge	34.48970	22.15381	12.56170	5647201688474	800	23.93953	44.30430	136.02674	10.52963	1248339	62.00478	13.68082	7.33190	973
11.93755	48.91751	15.05181	0.51542	1280	2023-06-04 01:18:54	16.23620	1.00000	15.11676	13.29462	chrome	51.53180	12.54094	13.47655	3211902062813	768	36.90264	53.29192	209.30224	14.15745	597263	38.15587	14.73713	0.50172	1077
14.92263	50.00399	13.32858	0.01322	1920	2022-11-13 00:02:05	15.44019	1.00000	8.94726	13.56629	edge	55.94859	19.56213	13.89893	2931018634223	768	55.36428	42.68487	186.68248	10.50861	386037	37.53788	13.15576	1.38052	1668
15.21314	63.93295	13.69837	0.03728	1280	2021-06-05 21:34:37	13.50835	0.00000	11.06458	16.53199	safari	31.04476	18.23954	13.42989	2034017851933	600	47.92695	56.50958	35.32298	11.52746	44103	46.57638	13.51373	6.13964	2088
