product_ean	location	store_name	code
3793376076812	Australia/Sydney	Baulkham Hills	AU
9281252699223	Africa/Casablanca	Temara	MA
8185826714361	Asia/Yekaterinburg	Izluchinsk	RU
5017411766567	Asia/Jakarta	Kediri	ID
8105600761589	Indian/Antananarivo	Sakaraha	MG
1121494207764	Europe/Moscow	Novopavlovsk	RU
0240912106616	Indian/Antananarivo	Sakaraha	MG
9763216561307	Europe/Berlin	Schleswig	DE
7709578386914	Asia/Shanghai	Boli	CN
1807989802835	Asia/Makassar	Majene	ID
4885015236493	America/New_York	Sicklerville	US
8385660225461	America/Los_Angeles	Laguna Niguel	US
5545614754314	America/Santiago	La Ligua	CL
9830238875894	Africa/Abidjan	Lakota	CI
4368258270672	Asia/Karachi	Bhit Shah	PK
9871559679303	Europe/Moscow	Yeysk	RU
0712379896091	Europe/Paris	Bar-le-Duc	FR
6121262709303	Asia/Jakarta	Muncar	ID
5701317756844	Africa/Lagos	Efon-Alaaye	NG
7014208558006	Asia/Manila	La Trinidad	PH
5767132651962	Europe/Rome	Castelfranco Emilia	IT
3652280061737	Europe/Berlin	Kirchlengern	DE
3716346486640	America/New_York	Sicklerville	US
4120905263617	Europe/Dublin	An Muileann gCearr	IE
4620171483707	Asia/Manila	La Trinidad	PH
9162426013703	Asia/Kolkata	Barpeta	IN
1206621522184	Asia/Manila	Manaoag	PH
3214023914665	America/Toronto	Beaconsfield	CA
6484737043549	Asia/Kuala_Lumpur	Teluk Intan	MY
5699092273772	Asia/Jakarta	Cibinong	ID
4591833819465	Indian/Antananarivo	Ambatondrazaka	MG
0886378728742	America/Puerto_Rico	Yauco	PR
6363683888469	America/New_York	Bridgeport	US
2839235563893	America/Sao_Paulo	Itabirito	BR
1944837963963	Asia/Karachi	Daud Khel	PK
1526016744206	America/Bogota	Honda	CO
2264397600733	America/New_York	Keene	US
0762177169200	Europe/Paris	Bar-le-Duc	FR
7081262268233	Asia/Manila	Dipolog	PH
5413148676818	Asia/Shanghai	Hushitai	CN
3863683005499	Europe/Podgorica	Budva	ME
4565139498679	Europe/Moscow	Tyoply Stan	RU
1184843084836	Asia/Dushanbe	Vahdat	TJ
3180215460220	Asia/Shanghai	Tianfu	CN
9759700228832	America/Chicago	Coralville	US
2102653529926	Asia/Kolkata	Sojat	IN
5212015298555	Asia/Kolkata	Moga	IN
2684109164580	Europe/Moscow	Krymsk	RU
0838145068773	Europe/Belgrade	Sremska Mitrovica	RS
5195058512225	America/New_York	Martinsburg	US
9081465083860	Europe/Berlin	Siegburg	DE
6341420459547	Europe/London	Lancing	GB
2318901029111	Asia/Tokyo	Motomachi	JP
3083300719688	Africa/Tunis	El Alia	TN
7572299832738	Asia/Shanghai	Pingyi	CN
7947700570613	Africa/Douala	Idenao	CM
3920725873567	Africa/Lagos	Gaya	NG
9358577508384	Europe/Minsk	Vitebsk	BY
0151620110126	Africa/Dar_es_Salaam	Mvomero	TZ
8207090880655	America/Chicago	New City	US
8257044141172	Europe/Rome	Lanciano	IT
9306464458786	Africa/Kinshasa	Kasangulu	CD
5368336791548	America/New_York	Sicklerville	US
8369241957811	America/New_York	Milledgeville	US
2128905643882	Europe/Madrid	San Juan de Aznalfarache	ES
9531679383855	Europe/Moscow	Zhukovka	RU
3017775712387	Europe/Rome	Falconara Marittima	IT
2065575428121	America/Lima	Yunguyo	PE
5356912242027	America/New_York	Far Rockaway	US
5931830939954	Asia/Tokyo	Fujioka	JP
7976191117076	Europe/Madrid	Cardedeu	ES
4400061332953	America/New_York	Thomasville	US
6191854958662	America/Bogota	Andes	CO
8443064483464	Europe/Amsterdam	Vught	NL
5634569669436	Europe/Berlin	Bretten	DE
3726489426441	America/New_York	Keene	US
7754049938734	America/Bogota	Madrid	CO
4297023383463	Africa/Nairobi	Nyahururu	KE
6927540269213	Asia/Kolkata	Chharra	IN
9287947096551	Europe/Moscow	Volokolamsk	RU
3392305314690	Asia/Kolkata	Pandua	IN
3905628809516	America/Santiago	Ovalle	CL
4271529252423	Europe/Berlin	Neuburg an der Donau	DE
5458475431501	Asia/Kolkata	Amreli	IN
8367307382324	America/Sao_Paulo	Itabirito	BR
5251645223971	America/New_York	Belle Glade	US
1956017443011	Europe/Helsinki	Kallio	FI
2317893511048	Asia/Kolkata	Tiruppuvanam	IN
7576111619378	Europe/Rome	Mesagne	IT
3220512420845	Africa/Abidjan	Lakota	CI
6362833514272	Atlantic/Canary	Maspalomas	ES
9191271239839	America/Santiago	San Bernardo	CL
6128587518931	Europe/Moscow	Naro-Fominsk	RU
6810738168736	America/New_York	East Haven	US
9543269073121	America/Chicago	Lino Lakes	US
2516186287947	Europe/Rome	Chiavari	IT
3762946302682	America/Managua	Jinotepe	NI
8911543093973	America/Chicago	Westchester	US
5931787489823	America/Sao_Paulo	Alfenas	BR
6844205409183	America/Fortaleza	Barras	BR
6507461239665	America/Chicago	Brenham	US
7871216018423	Africa/Casablanca	Azrou	MA
7764183103516	Europe/Paris	Gonesse	FR
2985262283898	Europe/Rome	San Giuliano Milanese	IT
9626862765690	Asia/Shanghai	Laiwu	CN
3887560848320	Europe/Istanbul	Patnos	TR
7126614702673	Asia/Kolkata	Davangere	IN
7229107367288	America/New_York	Woodbridge	US
6527829500800	Europe/Kiev	Voznesensk	UA
0111334623466	Asia/Kolkata	Udumalaippettai	IN
5527277683217	America/New_York	Morningside Heights	US
1521496277053	Africa/Lagos	Olupona	NG
2128606402825	Asia/Makassar	Balikpapan	ID
4314634819386	Europe/London	Inverness	GB
8264264000165	America/Los_Angeles	Camarillo	US
7995282020521	Asia/Tokyo	Okegawa	JP
6759842199376	America/New_York	Dublin	US
2469191580285	Asia/Kuala_Lumpur	Gua Musang	MY
9514426465769	Africa/Cairo	Juhaynah	EG
1644836022271	Asia/Kolkata	Malaut	IN
9644428946475	Asia/Shanghai	Wacheng	CN
0824501368618	Europe/Madrid	Villaquilambre	ES
4038913280345	Asia/Manila	Maasin	PH
1396035063516	America/New_York	Lutz	US
5041333545252	Atlantic/Azores	Ponta Delgada	PT
1197051005654	America/Indiana/Indianapolis	Greenfield	US
5860212524085	America/Los_Angeles	Keizer	US
2701380959343	America/Caracas	Barinas	VE
8477134493763	America/New_York	Newburgh	US
1107658603344	Asia/Kolkata	Kenda	IN
7679065387932	Europe/Minsk	Vitebsk	BY
6789211848611	Africa/Djibouti	'Ali Sabieh	DJ
9199564817931	Asia/Ho_Chi_Minh	Sa Dec	VN
4499196518240	Asia/Tokyo	Ina	JP
9481761836281	America/Detroit	Canton	US
4090041009090	Asia/Bangkok	Yasothon	TH
7546969219471	Europe/Paris	Montpellier	FR
3969206782271	Asia/Kolkata	Meerut	IN
0219359405446	Europe/Berlin	Oschatz	DE
0160837014462	Asia/Kuala_Lumpur	Teluk Intan	MY
0202329783644	America/Chicago	Westchester	US
2778046785417	America/New_York	Milledgeville	US
4193060378724	Africa/Dar_es_Salaam	Mvomero	TZ
8764515708470	America/Toronto	Sainte-Catherine	CA
7456919902776	Europe/Berlin	Finnentrop	DE
2339582004396	Europe/Rome	Novara	IT
7869740989128	Asia/Jakarta	Tebingtinggi	ID
5590584966694	America/Denver	Aurora	US
3154171658441	America/Sao_Paulo	Caldas Novas	BR
9840332324679	Africa/Algiers	Thenia	DZ
6192918667544	Asia/Manila	Recodo	PH
5760232720811	Europe/Brussels	Temse	BE
3931035113649	Africa/Lubumbashi	Yangambi	CD
9389926780083	Europe/London	Exeter	GB
1747034860864	Africa/Casablanca	Temara	MA
1593225715471	Europe/Volgograd	Mikhaylovka	RU
4262919565070	Asia/Krasnoyarsk	Sharypovo	RU
8229624509429	Europe/Amsterdam	Schiebroek	NL
7446315150512	America/Detroit	Waverly	US
4438476518099	Europe/Helsinki	Espoo	FI
9202324864264	Asia/Manila	Antipolo	PH
4964037611249	America/Mexico_City	Paracho de Verduzco	MX
9166783887076	Asia/Manila	Santa Catalina	PH
5497640515998	Asia/Colombo	Hendala	LK
2626563797065	Asia/Tokyo	Suzaka	JP
2312785395997	Asia/Yekaterinburg	Tavda	RU
7311893268457	America/Mexico_City	Acayucan	MX
4924997886064	Asia/Bangkok	Bang Ban	TH
2546919279789	Asia/Baku	Qazax	AZ
2993480307654	America/Sao_Paulo	Loanda	BR
0794840155418	Europe/Paris	Colomiers	FR
0871469704224	America/Los_Angeles	Porterville	US
7002718443509	Europe/London	Leyland	GB
0968581371370	Europe/Berlin	Charlottenburg-Nord	DE
7636422095480	America/Sao_Paulo	Pato Branco	BR
9548981446802	America/Glace_Bay	Sydney	CA
5388402320236	America/Vancouver	Kelowna	CA
7860754038970	America/Chicago	San Juan	US
8009603917908	Asia/Shanghai	Heyuan	CN
0507500308068	Europe/Paris	Talence	FR
4925620375689	America/Chicago	Odessa	US
0025457123232	Asia/Kolkata	Dharmapuri	IN
3600084959453	America/Los_Angeles	North Tustin	US
0147519039944	Europe/London	Barnet	GB
3303198836671	America/Sao_Paulo	Imbituba	BR
0924502874535	Africa/Djibouti	'Ali Sabieh	DJ
4740903076011	Europe/Amsterdam	Schiebroek	NL
5794829552196	America/Chicago	Lower West Side	US
5030078083341	Europe/Madrid	Amposta	ES
0279513204063	America/New_York	Sun City Center	US
7487887238185	America/Sao_Paulo	Valinhos	BR
6591640137026	Europe/Podgorica	Budva	ME
4331044145799	Europe/Madrid	Villaquilambre	ES
6362447735681	America/Bahia	Tucano	BR
4090858312291	Africa/Lubumbashi	Yangambi	CD
5502053593096	America/Sao_Paulo	Guapimirim	BR
7283668274560	Africa/Johannesburg	Mokopane	ZA
9515667593228	Asia/Tokyo	Fujioka	JP
3324481770120	Asia/Kolkata	Jashpurnagar	IN
8105075552361	America/Los_Angeles	San Gabriel	US
0253628508070	Africa/Bamako	Kati	ML
6538129291039	America/Vancouver	Kelowna	CA
5111692052422	Asia/Tokyo	Okegawa	JP
4700077613542	Asia/Karachi	Jhol	PK
9185038078366	Europe/Brussels	Temse	BE
8791240240395	Africa/Abidjan	Bonoua	CI
1163162784429	Africa/Lagos	Olupona	NG
7277270213703	Asia/Shanghai	Zhoucun	CN
9314291510904	Europe/Amsterdam	Hardenberg	NL
6614266101520	Asia/Tokyo	Motomachi	JP
2046292314638	Africa/Casablanca	Jerada	MA
3453979497345	Asia/Tokyo	Komono	JP
7475857224504	Europe/Warsaw	Zgorzelec	PL
4430035690888	Europe/Istanbul	Gaziantep	TR
0554799211524	Europe/Moscow	Nizhniy Lomov	RU
0810008206485	America/Sao_Paulo	Palmeira	BR
3492750578354	Europe/Paris	Rueil-Malmaison	FR
6761949127749	America/Los_Angeles	Watsonville	US
1722865873375	Europe/Berlin	Korschenbroich	DE
9531810962260	Europe/Oslo	Harstad	NO
6322909307177	Europe/Madrid	Reus	ES
9952187274914	America/Argentina/Buenos_Aires	Pontevedra	AR
7690499977674	Asia/Kolkata	Meerut	IN
5175067924196	Europe/Zagreb	Split	HR
9942596176770	Asia/Karachi	Fazilpur	PK
5868928789491	Africa/Tripoli	Ghat	LY
2087090810212	Europe/Amsterdam	Losser	NL
3655871061673	Asia/Kolkata	Pandua	IN
4544197282178	Africa/Addis_Ababa	Debre Tabor	ET
6554213966843	America/Sao_Paulo	Alfenas	BR
0583153964356	America/New_York	Fitchburg	US
0909707203793	Europe/Madrid	Talavera de la Reina	ES
7716999713434	Africa/Lagos	Argungu	NG
5729343860205	Asia/Yakutsk	Aykhal	RU
7609385696728	Asia/Manila	Tupi	PH
4129241551211	Africa/Ndjamena	Mongo	TD
7491119520832	America/Denver	Carlsbad	US
1585090642525	Europe/London	East Dereham	GB
7458244374020	Asia/Shanghai	Hengshui	CN
5706873464233	America/Chicago	Pekin	US
7605630216239	America/Puerto_Rico	Yauco	PR
6437520632697	Asia/Bangkok	Yasothon	TH
1243368195912	Asia/Manila	Maasin	PH
0738615693774	Europe/Rome	Mesagne	IT
8021138496956	Asia/Kolkata	Kangayam	IN
3501229703392	Asia/Damascus	Binnish	SY
0639475450630	Europe/London	Blackpool	GB
6637895245915	Europe/Zurich	Adliswil	CH
8666082813895	Asia/Manila	Masbate	PH
4705718430403	America/Manaus	Itacoatiara	BR
5287085614147	Asia/Manila	San Jose	PH
9925762160223	America/New_York	West Chester	US
0486276668845	Indian/Antananarivo	Ambatondrazaka	MG
7912430117827	Europe/Vienna	Floridsdorf	AT
6046458504237	Asia/Shanghai	Yingkou	CN
3970874192675	Asia/Tokyo	Iwade	JP
0373855827291	Asia/Manila	Naga	PH
8155183069954	Asia/Shanghai	Zhoushan	CN
2745049813263	America/Mexico_City	Guanajuato	MX
7780968620252	America/Bogota	El Copey	CO
3868928181686	Europe/Rome	Ariccia	IT
0508674444231	Asia/Shanghai	Danjiangkou	CN
8099151143867	America/Chicago	Brenham	US
6302272049836	America/Mexico_City	Oaxaca	MX
3147316089699	Africa/Lagos	Kafanchan	NG
4873215636670	Asia/Kolkata	Pujali	IN
3822372145380	Asia/Karachi	Alipur	PK
1138419688904	Europe/Berlin	Pfullingen	DE
2436260889037	Asia/Kolkata	Pilkhua	IN
0408328815779	America/Phoenix	Gilbert	US
1494576480196	America/Sao_Paulo	Iturama	BR
4854953584218	Europe/Istanbul	Gaziantep	TR
9836416235375	Asia/Kolkata	Bhuban	IN
0111224214705	Africa/Nairobi	Nyahururu	KE
9601562352951	Europe/Madrid	Baza	ES
6416806003741	Europe/London	Aberdeen	GB
3235375183417	Asia/Kolkata	Sambalpur	IN
4065290725398	Asia/Qyzylorda	Kyzylorda	KZ
9033240171774	America/New_York	Fitchburg	US
3902462911658	America/Guatemala	Chichicastenango	GT
7421048495345	Asia/Jakarta	Wangon	ID
8070959572219	America/Los_Angeles	Palm Desert	US
5175435467225	Africa/Bamako	Kati	ML
3970080010985	Asia/Jakarta	Jambi City	ID
6483106004174	Asia/Manila	Masbate	PH
5936025643821	Asia/Krasnoyarsk	Sharypovo	RU
8470685241593	Europe/Madrid	Tudela	ES
3036563578868	Europe/Moscow	Kolomyagi	RU
1216132666765	Europe/Belgrade	Glogovac	XK
8755222362512	Europe/Berlin	Korschenbroich	DE
1305078946373	Asia/Bangkok	Nakhon Si Thammarat	TH
6682980747201	America/Havana	Boyeros	CU
7221966623833	Asia/Kolkata	Supaul	IN
6648304559110	Europe/Lisbon	Albufeira	PT
0324498400259	Asia/Dushanbe	Vahdat	TJ
1529972064494	Europe/London	Exeter	GB
4883719099475	America/Toronto	Beaconsfield	CA
0771705695791	Asia/Tokyo	Yao	JP
6923526790603	Asia/Kolkata	Aklera	IN
4787827614639	Africa/Casablanca	Oulmes	MA
5751396443722	Europe/Oslo	Harstad	NO
9151353249279	Asia/Kolkata	Elamanchili	IN
0615807453333	Europe/Istanbul	Mardin	TR
7536239770313	America/Havana	Varadero	CU
2662085658385	America/Toronto	Pointe-Claire	CA
4458997591050	Europe/Moscow	Stupino	RU
7573480878375	America/Chicago	Huntley	US
0233438504325	Asia/Kolkata	Chamba	IN
8159918673263	Europe/Rome	Roseto degli Abruzzi	IT
6459436242678	Asia/Kolkata	Haldwani	IN
4293732809713	Europe/Warsaw	Reda	PL
9297849314721	America/Fortaleza	Guaraciaba do Norte	BR
1859278217127	Europe/Moscow	Roslavl’	RU
4551937513423	Asia/Tokyo	Kamakura	JP
8893979239326	Europe/Berlin	Wesseling	DE
7107143122699	Asia/Manila	Santa Catalina	PH
1241601423464	America/Mexico_City	San Lorenzo Acopilco	MX
5425711635610	Asia/Kuala_Lumpur	Ulu Tiram	MY
0484416449781	Asia/Tehran	Isfahan	IR
7684599487294	Europe/London	High Wycombe	GB
8519563874444	Europe/Berlin	Siegburg	DE
1606391078643	Asia/Kolkata	Kashipur	IN
5920536546931	Asia/Karachi	Mianwali	PK
2653107891767	Asia/Bangkok	Phanat Nikhom	TH
3551415547842	Europe/Moscow	Roslavl’	RU
5880801257316	Asia/Kolkata	Jais	IN
0419498748330	Europe/Lisbon	Carnaxide	PT
5709910732005	Africa/Algiers	Messaad	DZ
2924454841843	Europe/Zaporozhye	Svatove	UA
6520886871999	Asia/Urumqi	Hoxtolgay	CN
8072953789693	America/Bogota	Madrid	CO
3555929980454	America/Port_of_Spain	Port of Spain	TT
9801615687386	Africa/Kinshasa	Kasangulu	CD
2289630873415	Africa/Libreville	Franceville	GA
1029082039455	Africa/Abidjan	Bonoua	CI
0919376588510	America/New_York	Martinsburg	US
2818297710100	America/Los_Angeles	Bothell	US
8400301303954	America/Sao_Paulo	Pato Branco	BR
9841251238788	Asia/Shanghai	Zhuangyuan	CN
8258626127249	Asia/Kolkata	Calangute	IN
2196208568263	America/Argentina/Ushuaia	Ushuaia	AR
5422705759338	Asia/Kolkata	Bhayandar	IN
8041985020319	America/Chicago	Murray	US
5246419385368	America/Maceio	Lagarto	BR
9512521026632	America/Toronto	Dorval	CA
7766936064563	Europe/London	Kingston upon Hull	GB
6605728267854	Africa/Tunis	Msaken	TN
9825526987663	Asia/Bangkok	Thap Than	TH
4676924115265	Europe/London	Hartley	GB
6560791609799	America/New_York	Yonkers	US
4954014710096	Asia/Shanghai	Meizhou	CN
7018229511408	Europe/Berlin	Schwalmtal	DE
8004162422856	Europe/Paris	Arles	FR
6712328432299	America/Bogota	Villa del Rosario	CO
5986563325185	Africa/Kinshasa	Kasangulu	CD
7510022136142	Europe/Moscow	Gavrilov-Yam	RU
4200813650805	Africa/Douala	Tonga	CM
9406945690657	Asia/Karachi	Sillanwali	PK
8742222806139	Europe/London	High Wycombe	GB
6992845733745	Europe/Madrid	Jumilla	ES
8440449185586	America/New_York	Palm Valley	US
3747649763862	Europe/Madrid	Gernika-Lumo	ES
8688404527488	Asia/Yangon	Dawei	MM
5899332362116	Asia/Karachi	Daud Khel	PK
7206132705261	America/Indiana/Indianapolis	Greenfield	US
4531765398225	Asia/Yekaterinburg	Kuvandyk	RU
1876725006585	Asia/Kuala_Lumpur	Kampung Ayer Molek	MY
0972971117875	America/Chicago	Independence	US
1129265039477	Asia/Kolkata	Pune	IN
6503846478476	Europe/Paris	Les Olives	FR
6371425780933	Asia/Jakarta	Cibinong	ID
6986465855499	Europe/Rome	Volla	IT
5895750601127	Asia/Tokyo	Iwade	JP
3149424989601	Asia/Yekaterinburg	Ishim	RU
7203624877093	America/Detroit	Waverly	US
3657960542629	Europe/Rome	Bisceglie	IT
3486361056240	Europe/Paris	Gonesse	FR
8084599600294	America/Bogota	Socorro	CO
9819370719396	Asia/Shanghai	Shuangcheng	CN
3398047494386	Europe/Lisbon	Carnaxide	PT
1713285856178	Europe/Moscow	Roslavl’	RU
6443738763627	Asia/Kolkata	Aklera	IN
2919050317557	Asia/Ulaanbaatar	Ulan Bator	MN
3455535168973	Europe/Madrid	Talavera de la Reina	ES
5063546668153	Asia/Jakarta	Ngemplak	ID
1063239210038	Asia/Shanghai	Foshan	CN
7515859510394	Asia/Tokyo	Toba	JP
0974826699192	Asia/Shanghai	Zhoucun	CN
5004683140669	Asia/Manila	Burgos	PH
7798454394433	Europe/Berlin	Landshut	DE
5704927834162	Europe/Berlin	Pfullingen	DE
2927107511193	Asia/Kolkata	Dalsingh Sarai	IN
2685750373796	Europe/Brussels	Denderleeuw	BE
8061000323867	Europe/Amsterdam	Zeist	NL
7317281515233	Asia/Kolkata	Parola	IN
7649008448075	Europe/Paris	Cavaillon	FR
8393082157765	Europe/Berlin	Memmingen	DE
4178094059146	Europe/Rome	Perugia	IT
1583009771809	Europe/Sofia	Smolyan	BG
6371005793698	America/Martinique	Le Robert	MQ
0965468586759	America/Bogota	Socorro	CO
7211930827671	Europe/Istanbul	Bergama	TR
7190867503646	America/Bogota	Honda	CO
2631258479805	Africa/Porto-Novo	Tchaourou	BJ
3140994867726	Africa/Bangui	Carnot	CF
7463169443317	America/Denver	Carlsbad	US
1478344794630	Europe/London	East Dereham	GB
5450543262611	America/Sao_Paulo	Imbituba	BR
5242478675242	Asia/Tokyo	Toyokawa	JP
0142410372725	America/New_York	Covington	US
5805174185837	America/Costa_Rica	Liberia	CR
8274324520052	Europe/Moscow	Kolomyagi	RU
3424807990024	America/New_York	Covington	US
8726536342002	America/New_York	Middle River	US
2993344333966	Europe/London	Strood	GB
7319663768220	America/Los_Angeles	San Gabriel	US
1310792145537	America/Argentina/Buenos_Aires	Chacabuco	AR
6866505849841	Africa/Tunis	Siliana	TN
3885367800138	America/Jamaica	New Kingston	JM
9851789595291	Asia/Kolkata	Alwaye	IN
6879710183006	America/New_York	Pottstown	US
3595593727573	Europe/Rome	Chiavari	IT
5860364331487	Asia/Kuala_Lumpur	Kampung Ayer Molek	MY
6483236645629	Europe/Berlin	Marburg an der Lahn	DE
8725059972758	America/New_York	Middle River	US
8582791452876	Europe/Zaporozhye	Svatove	UA
8901278058682	Africa/Conakry	Camayenne	GN
6638671991781	America/Los_Angeles	Beaumont	US
2631156211170	America/Chicago	Pekin	US
5161156753945	Europe/Rome	Ragusa	IT
1822779819527	America/New_York	East Haven	US
1720423319822	Asia/Yangon	Kyaikto	MM
3963023872887	America/Los_Angeles	Porterville	US
3409814810336	America/Mexico_City	Casa Blanca	MX
5552220127623	Africa/Windhoek	Okahandja	NA
6183106612491	America/Montevideo	Durazno	UY
3080567497243	America/New_York	Lakewood	US
9594605339258	America/Chicago	Muskogee	US
8549556020459	Europe/Paris	Bron	FR
8105803720253	Asia/Almaty	Otegen Batyra	KZ
0700451843088	America/Puerto_Rico	Yauco	PR
8322305244678	America/Chicago	Kaukauna	US
7251681284682	America/Bogota	Madrid	CO
1315248967817	Europe/Paris	Marseille 11	FR
6662782101319	America/Caracas	Ciudad Guayana	VE
5489897611035	Europe/Warsaw	Strzelce Opolskie	PL
9375691794523	Europe/Rome	Catania	IT
8047359656047	America/New_York	Fitchburg	US
9423967407223	Asia/Kolkata	Tiruppuvanam	IN
2640198293020	Europe/Paris	Bar-le-Duc	FR
8554688585899	America/Los_Angeles	Lompoc	US
4085801832759	America/Merida	Progreso	MX
8635020758093	Asia/Shanghai	Liaoyang	CN
8455530625872	Europe/Moscow	Zhukovka	RU
8366285595733	Europe/Amsterdam	Zeist	NL
9555099858960	Asia/Karachi	Sangla Hill	PK
4041568613246	Australia/Brisbane	Maryborough	AU
8449519750648	Asia/Krasnoyarsk	Sharypovo	RU
5155927242189	Asia/Karachi	Jhol	PK
5301592268904	America/Caracas	La Victoria	VE
7357345981819	Asia/Aqtobe	Shalqar	KZ
2993117540546	Asia/Kolkata	Teghra	IN
9638198960601	Europe/Vienna	Floridsdorf	AT
1970719403722	Europe/Berlin	Barmbek-Nord	DE
2221011674389	Europe/Warsaw	Zgorzelec	PL
0708038807980	America/Chicago	Independence	US
1134171533483	Asia/Seoul	Eisen	KR
9055753322382	Indian/Reunion	Saint-Denis	RE
1270718321080	America/New_York	Mechanicsville	US
6655049162482	Asia/Shanghai	Yanliang	CN
2423227033756	America/Lima	Iquitos	PE
3130708700388	Europe/Moscow	Kashira	RU
9349682939057	America/New_York	Fitchburg	US
1799547742151	America/New_York	Covington	US
1505762291318	Europe/Paris	Marly-le-Roi	FR
2644717938409	America/New_York	Gates-North Gates	US
1686085532262	Asia/Colombo	Dehiwala-Mount Lavinia	LK
8894699536511	Asia/Karachi	Jhol	PK
9206065700423	America/Chicago	Palestine	US
8074448858891	Europe/Kiev	Nova Kakhovka	UA
7335964989614	America/Argentina/Cordoba	Rafaela	AR
5266208990689	Europe/Rome	Mesagne	IT
0607334088485	America/Mexico_City	Paracho de Verduzco	MX
8091154478380	Asia/Kolkata	Kangayam	IN
6065382009274	Asia/Shanghai	Huangshi	CN
3748181925862	Asia/Kolkata	Alwaye	IN
0477899513865	Europe/Brussels	Wevelgem	BE
8589270564631	Europe/Stockholm	Boo	SE
2439819333043	America/Costa_Rica	San Rafael	CR
5540837901705	Europe/Istanbul	Gaziantep	TR
3638163110891	Asia/Kolkata	Teghra	IN
8668745723770	America/Halifax	Charlottetown	CA
7893079297951	Asia/Tokyo	Nayoro	JP
5902681443815	Asia/Novokuznetsk	Yashkino	RU
8662972920544	America/New_York	Keene	US
6272763200384	Asia/Jakarta	Simpang	ID
5793140644467	Europe/Belgrade	Sremska Mitrovica	RS
